date,interval_start,queue,language,model_forecast_calls,model_required_agents,available_agents,model_staffing_gap_agents,stress_gap_if_calls_plus_5pct,event_types,fragility_reason
2026-04-13,13:30,Customer Service,IT,2.412,1.115,1,-0.115,-0.17074999999999996,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-10,14:15,Customer Service,EN,2.046,1.115,1,-0.115,-0.17074999999999996,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-08,16:15,Customer Service,FR,2.217,1.115,1,-0.115,-0.17074999999999996,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-12,16:15,Customer Service,EN,2.045,1.114,1,-0.114,-0.16970000000000018,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-13,10:45,Customer Service,EN,2.043,1.114,1,-0.114,-0.16970000000000018,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-11,09:00,Customer Service,IT,2.393,1.114,1,-0.114,-0.16970000000000018,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-11,15:15,Customer Service,IT,2.393,1.114,1,-0.114,-0.16970000000000018,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-14,09:15,Sales,DE,3.824,2.066,2,-0.066,-0.16929999999999978,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-11,09:00,Customer Service,EN,2.036,1.113,1,-0.113,-0.16864999999999997,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-10,18:45,Customer Service,IT,2.392,1.113,1,-0.113,-0.16864999999999997,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-12,14:00,Customer Service,EN,2.042,1.113,1,-0.113,-0.16864999999999997,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-10,09:30,Customer Service,EN,2.046,1.113,1,-0.113,-0.16864999999999997,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-03,09:00,Customer Service,IT,2.39,1.113,1,-0.113,-0.16864999999999997,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-06,13:15,Customer Service,FR,2.294,1.113,1,-0.113,-0.16864999999999997,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-08,13:45,Customer Service,FR,2.288,1.113,1,-0.113,-0.16864999999999997,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-13,08:30,Customer Service,FR,2.294,1.113,1,-0.113,-0.16864999999999997,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-06,17:45,Sales,DE,3.847,2.065,2,-0.065,-0.16825,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-11,15:30,Sales,DE,2.074,1.112,1,-0.112,-0.1676000000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-06,19:45,Customer Service,EN,2.045,1.112,1,-0.112,-0.1676000000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-12,10:45,Customer Service,EN,2.042,1.111,1,-0.111,-0.16654999999999998,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-10,12:15,Customer Service,IT,2.388,1.111,1,-0.111,-0.16654999999999998,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-09,15:30,Sales,DE,2.071,1.111,1,-0.111,-0.16654999999999998,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-13,18:15,Customer Service,IT,2.385,1.111,1,-0.111,-0.16654999999999998,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-06,10:00,Customer Service,IT,2.391,1.111,1,-0.111,-0.16654999999999998,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-04,14:15,Customer Service,EN,1.964,1.111,1,-0.111,-0.16654999999999998,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-11,09:15,Customer Service,IT,2.383,1.11,1,-0.11,-0.1655000000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-11,18:00,Customer Service,IT,2.385,1.11,1,-0.11,-0.1655000000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-10,14:30,Customer Service,EN,2.04,1.11,1,-0.11,-0.1655000000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-11,17:15,Customer Service,IT,2.383,1.11,1,-0.11,-0.1655000000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-08,14:30,Customer Service,FR,2.276,1.11,1,-0.11,-0.1655000000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-09,15:00,Sales,DE,2.068,1.11,1,-0.11,-0.1655000000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-01,17:15,Customer Service,DE,4.666,3.014,3,-0.014,-0.16469999999999985,billing_cycle,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-07,09:30,Sales,DE,2.068,1.109,1,-0.109,-0.16444999999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-12,18:00,Customer Service,IT,2.396,1.109,1,-0.109,-0.16444999999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-07,15:15,Sales,DE,2.068,1.109,1,-0.109,-0.16444999999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-14,15:15,Sales,DE,3.824,2.06,2,-0.06,-0.16300000000000026,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-06,17:30,Customer Service,IT,2.369,1.107,1,-0.107,-0.16235,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-04,19:30,Customer Service,DE,3.251,2.059,2,-0.059,-0.16195000000000048,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-12,10:15,Sales,DE,5.65,3.011,3,-0.011,-0.16155000000000008,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-04,09:45,Customer Service,IT,2.374,1.106,1,-0.106,-0.16130000000000022,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-05,17:30,Customer Service,IT,2.369,1.105,1,-0.105,-0.16025,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-13,15:30,Customer Service,EN,2.028,1.105,1,-0.105,-0.16025,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-07,12:30,Customer Service,IT,2.385,1.105,1,-0.105,-0.16025,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-05,18:15,Customer Service,IT,2.369,1.105,1,-0.105,-0.16025,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-07,09:30,Sales,DE,2.061,1.105,1,-0.105,-0.16025,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-10,08:30,Sales,DE,2.073,1.105,1,-0.105,-0.16025,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-03,18:45,Customer Service,EN,2.031,1.105,1,-0.105,-0.16025,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-07,13:30,Customer Service,DE,4.749,3.009,3,-0.009,-0.1594500000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-12,08:15,Customer Service,EN,2.025,1.104,1,-0.104,-0.15920000000000023,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-07,09:45,Customer Service,EN,2.025,1.104,1,-0.104,-0.15920000000000023,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-06,14:15,Customer Service,FR,2.27,1.104,1,-0.104,-0.15920000000000023,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-06,17:45,Customer Service,IT,2.377,1.104,1,-0.104,-0.15920000000000023,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-14,09:30,Sales,DE,2.058,1.104,1,-0.104,-0.15920000000000023,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-05,17:30,Sales,DE,3.816,2.056,2,-0.056,-0.15880000000000027,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-11,12:45,Customer Service,IT,2.377,1.103,1,-0.103,-0.15815,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-11,17:45,Customer Service,IT,2.377,1.103,1,-0.103,-0.15815,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-08,17:30,Customer Service,IT,2.377,1.103,1,-0.103,-0.15815,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-06,18:15,Customer Service,EN,2.023,1.103,1,-0.103,-0.15815,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-12,12:30,Sales,DE,5.587,3.007,3,-0.007,-0.1573500000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-11,16:30,Sales,DE,5.718,3.007,3,-0.007,-0.1573500000000001,sales_offer,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-11,08:45,Customer Service,EN,2.019,1.102,1,-0.102,-0.15710000000000024,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-13,08:45,Customer Service,FR,2.252,1.102,1,-0.102,-0.15710000000000024,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-10,12:15,Customer Service,IT,2.378,1.102,1,-0.102,-0.15710000000000024,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-11,15:00,Sales,DE,2.039,1.102,1,-0.102,-0.15710000000000024,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-05,10:30,Sales,DE,5.585,3.006,3,-0.006,-0.15629999999999988,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-05,18:00,Customer Service,FR,2.265,1.101,1,-0.101,-0.15605000000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-06,09:15,Customer Service,EN,2.017,1.101,1,-0.101,-0.15605000000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-12,09:45,Customer Service,EN,2.017,1.101,1,-0.101,-0.15605000000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-07,09:00,Customer Service,FR,2.265,1.101,1,-0.101,-0.15605000000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-07,08:15,Customer Service,FR,2.265,1.101,1,-0.101,-0.15605000000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-05,10:30,Customer Service,FR,4.208,2.053,2,-0.053,-0.15565000000000007,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-09,15:00,Customer Service,DE,4.758,3.005,3,-0.005,-0.1552500000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-08,13:00,Customer Service,DE,4.783,3.005,3,-0.005,-0.1552500000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-08,11:00,Customer Service,DE,4.777,3.005,3,-0.005,-0.1552500000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-14,10:00,Customer Service,EN,2.017,1.1,1,-0.1,-0.15500000000000025,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-06,10:00,Sales,DE,3.818,2.052,2,-0.052,-0.1546000000000003,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-06,17:45,Sales,DE,3.818,2.052,2,-0.052,-0.1546000000000003,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-05,09:45,Customer Service,IT,2.359,1.099,1,-0.099,-0.15395000000000003,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-13,09:00,Customer Service,FR,2.26,1.099,1,-0.099,-0.15395000000000003,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-06,18:15,Customer Service,FR,2.26,1.099,1,-0.099,-0.15395000000000003,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-14,16:15,Customer Service,EN,2.013,1.099,1,-0.099,-0.15395000000000003,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-01,13:30,Customer Service,EN,1.95,1.099,1,-0.099,-0.15395000000000003,billing_cycle,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-03,19:45,Customer Service,EN,2.017,1.098,1,-0.098,-0.15290000000000004,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-01,17:15,Customer Service,EN,1.971,1.098,1,-0.098,-0.15290000000000004,billing_cycle,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-11,12:30,Customer Service,IT,2.356,1.097,1,-0.097,-0.15185000000000004,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-10,14:45,Sales,DE,2.047,1.097,1,-0.097,-0.15185000000000004,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-14,10:00,Sales,DE,2.046,1.097,1,-0.097,-0.15185000000000004,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-12,14:15,Customer Service,FR,2.256,1.096,1,-0.096,-0.15080000000000005,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-01,12:30,Customer Service,DE,4.569,3.0,3,0.0,-0.15000000000000036,billing_cycle,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-14,09:30,Customer Service,FR,2.256,1.095,1,-0.095,-0.14975000000000005,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-07,13:45,Customer Service,DE,4.343,2.999,3,0.001,-0.14895000000000014,service_incident,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-12,09:30,Customer Service,EN,2.012,1.094,1,-0.094,-0.14870000000000005,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-09,14:45,Customer Service,EN,2.009,1.093,1,-0.093,-0.14765000000000006,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-10,17:30,Customer Service,IT,2.35,1.093,1,-0.093,-0.14765000000000006,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-04,10:30,Customer Service,IT,2.371,1.093,1,-0.093,-0.14765000000000006,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-07,14:15,Customer Service,EN,2.002,1.093,1,-0.093,-0.14765000000000006,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-06,19:00,Customer Service,FR,2.249,1.092,1,-0.092,-0.14660000000000006,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-09,18:15,Sales,DE,3.802,2.044,2,-0.044,-0.14620000000000033,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-11,18:00,Customer Service,IT,2.341,1.091,1,-0.091,-0.14555000000000007,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-12,10:15,Customer Service,FR,2.169,1.091,1,-0.091,-0.14555000000000007,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-13,14:00,Customer Service,EN,2.001,1.091,1,-0.091,-0.14555000000000007,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-06,09:00,Sales,DE,2.035,1.091,1,-0.091,-0.14555000000000007,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-06,12:15,Sales,DE,2.036,1.091,1,-0.091,-0.14555000000000007,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-01,10:00,Sales,DE,3.805,2.043,2,-0.043,-0.1451500000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-05,10:15,Customer Service,DE,4.596,2.994,3,0.006,-0.14370000000000038,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-01,09:45,Customer Service,EN,1.897,1.088,1,-0.088,-0.14240000000000008,billing_cycle,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-09,17:45,Customer Service,IT,2.337,1.088,1,-0.088,-0.14240000000000008,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-07,15:30,Sales,DE,2.029,1.088,1,-0.088,-0.14240000000000008,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-06,10:00,Customer Service,IT,2.331,1.087,1,-0.087,-0.1413500000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-05,13:30,Customer Service,FR,2.238,1.086,1,-0.086,-0.1403000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-13,18:00,Sales,DE,1.941,1.086,1,-0.086,-0.1403000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-08,18:00,Customer Service,IT,2.332,1.086,1,-0.086,-0.1403000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-10,17:15,Customer Service,IT,2.344,1.086,1,-0.086,-0.1403000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-01,17:30,Sales,DE,3.793,2.038,2,-0.038,-0.1398999999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-07,13:15,Sales,DE,3.782,2.038,2,-0.038,-0.1398999999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-13,19:15,Sales,DE,3.793,2.038,2,-0.038,-0.1398999999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-13,17:15,Customer Service,IT,2.332,1.085,1,-0.085,-0.1392500000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-14,10:30,Sales,DE,5.566,2.989,3,0.011,-0.13845000000000018,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-09,15:45,Sales,DE,2.019,1.084,1,-0.084,-0.1382000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-12,14:45,Customer Service,EN,1.992,1.084,1,-0.084,-0.1382000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-05,15:45,Customer Service,IT,2.326,1.083,1,-0.083,-0.1371500000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-07,11:00,Customer Service,FR,2.226,1.083,1,-0.083,-0.1371500000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-08,14:15,Customer Service,FR,2.231,1.083,1,-0.083,-0.1371500000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-11,11:15,Customer Service,FR,4.18,2.035,2,-0.035,-0.13675000000000015,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-08,13:15,Sales,DE,3.78,2.035,2,-0.035,-0.13675000000000015,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-11,08:15,Customer Service,EN,1.986,1.082,1,-0.082,-0.1361000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-11,14:30,Customer Service,EN,1.986,1.082,1,-0.082,-0.1361000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-07,17:00,Customer Service,IT,2.322,1.082,1,-0.082,-0.1361000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-13,12:15,Customer Service,FR,2.229,1.082,1,-0.082,-0.1361000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-08,15:00,Customer Service,FR,2.152,1.082,1,-0.082,-0.1361000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-08,15:15,Customer Service,EN,1.986,1.082,1,-0.082,-0.1361000000000001,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-10,14:00,Customer Service,FR,2.229,1.081,1,-0.081,-0.13505000000000011,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-08,08:30,Customer Service,FR,2.229,1.081,1,-0.081,-0.13505000000000011,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-05,14:15,Sales,DE,3.782,2.033,2,-0.033,-0.13465000000000016,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-02,10:45,Customer Service,DE,4.725,2.985,3,0.015,-0.1342500000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-13,17:45,Sales,DE,2.014,1.08,1,-0.08,-0.13400000000000012,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-10,13:45,Customer Service,DE,4.716,2.984,3,0.016,-0.13319999999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-06,10:00,Customer Service,IT,2.326,1.079,1,-0.079,-0.1329499999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-09,10:15,Customer Service,IT,2.33,1.079,1,-0.079,-0.1329499999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-01,09:45,Customer Service,IT,2.176,1.079,1,-0.079,-0.1329499999999999,billing_cycle,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-02,14:45,Customer Service,IT,2.328,1.079,1,-0.079,-0.1329499999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-05,12:15,Customer Service,IT,2.316,1.079,1,-0.079,-0.1329499999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-07,14:45,Customer Service,EN,1.984,1.079,1,-0.079,-0.1329499999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-04,09:45,Customer Service,IT,4.361,2.031,2,-0.031,-0.13255000000000017,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-13,13:15,Customer Service,IT,2.315,1.078,1,-0.078,-0.13190000000000013,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-05,18:15,Customer Service,EN,1.982,1.078,1,-0.078,-0.13190000000000013,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-07,10:45,Sales,DE,2.011,1.078,1,-0.078,-0.13190000000000013,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-02,17:15,Customer Service,DE,3.198,2.03,2,-0.03,-0.13149999999999995,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-05,18:30,Sales,DE,3.772,2.03,2,-0.03,-0.13149999999999995,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-03,15:00,Customer Service,EN,3.569,2.03,2,-0.03,-0.13149999999999995,holiday_rebound,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-03,10:30,Sales,DE,5.567,2.982,3,0.018,-0.13110000000000044,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-08,13:45,Customer Service,EN,1.915,1.077,1,-0.077,-0.1308499999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-13,08:15,Customer Service,EN,1.98,1.077,1,-0.077,-0.1308499999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-09,10:00,Sales,DE,2.009,1.077,1,-0.077,-0.1308499999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-08,10:00,Customer Service,FR,2.147,1.077,1,-0.077,-0.1308499999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-06,13:30,Customer Service,EN,1.98,1.077,1,-0.077,-0.1308499999999999,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-05,17:45,Sales,DE,3.765,2.029,2,-0.029,-0.13045000000000018,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-02,11:00,Customer Service,DE,4.705,2.981,3,0.019,-0.13004999999999978,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-12,15:45,Customer Service,DE,4.705,2.981,3,0.019,-0.13004999999999978,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-06,19:00,Customer Service,EN,1.98,1.076,1,-0.076,-0.12980000000000014,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-13,10:30,Customer Service,FR,2.217,1.076,1,-0.076,-0.12980000000000014,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-09,13:45,Customer Service,IT,2.246,1.076,1,-0.076,-0.12980000000000014,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-04,17:00,Customer Service,IT,2.241,1.076,1,-0.076,-0.12980000000000014,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-09,16:45,Customer Service,DE,4.559,2.98,3,0.02,-0.129,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-13,11:45,Sales,DE,5.55,2.98,3,0.02,-0.129,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-13,16:45,Sales,DE,5.555,2.98,3,0.02,-0.129,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-09,10:00,Customer Service,IT,2.309,1.075,1,-0.075,-0.12874999999999992,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-14,13:15,Sales,DE,2.005,1.075,1,-0.075,-0.12874999999999992,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-14,15:45,Customer Service,EN,1.977,1.075,1,-0.075,-0.12874999999999992,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-06,14:45,Customer Service,FR,2.211,1.074,1,-0.074,-0.12770000000000015,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-12,14:15,Customer Service,IT,2.313,1.074,1,-0.074,-0.12770000000000015,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-06,15:30,Customer Service,IT,2.305,1.074,1,-0.074,-0.12770000000000015,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-05,09:30,Customer Service,EN,1.974,1.074,1,-0.074,-0.12770000000000015,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-08,14:45,Customer Service,FR,2.211,1.074,1,-0.074,-0.12770000000000015,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-08,16:15,Customer Service,EN,1.972,1.074,1,-0.074,-0.12770000000000015,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-06,16:45,Customer Service,DE,4.702,2.978,3,0.022,-0.12690000000000046,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-09,11:45,Sales,DE,5.543,2.978,3,0.022,-0.12690000000000046,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-13,18:45,Sales,DE,2.002,1.073,1,-0.073,-0.12664999999999993,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-06,18:15,Customer Service,EN,1.972,1.073,1,-0.073,-0.12664999999999993,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-05,18:00,Customer Service,FR,2.213,1.073,1,-0.073,-0.12664999999999993,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-02-06,12:30,Sales,DE,3.757,2.025,2,-0.025,-0.1262500000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-09,19:15,Customer Service,DE,3.193,2.025,2,-0.025,-0.1262500000000002,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-05-12,10:45,Sales,DE,5.573,2.977,3,0.023,-0.1258499999999998,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-11,18:30,Sales,DE,1.925,1.072,1,-0.072,-0.12560000000000016,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-03,14:15,Customer Service,FR,2.209,1.072,1,-0.072,-0.12560000000000016,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-01-10,14:15,Sales,DE,2.0,1.072,1,-0.072,-0.12560000000000016,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-06-10,11:00,Customer Service,IT,2.247,1.072,1,-0.072,-0.12560000000000016,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-04-07,09:45,Sales,DE,1.999,1.072,1,-0.072,-0.12560000000000016,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
2026-03-11,10:00,Customer Service,IT,2.3,1.071,1,-0.071,-0.12454999999999994,,"Looks covered, but a 5% demand increase breaks the staffing buffer."
