date,interval_start,queue,language,actual_calls,model_forecast_calls,partner_forecast_calls,staffing_gap_agents,event_types,alert_type,severity,score,message
2026-05-05,08:45,Customer Service,DE,8.0,8.558,20.525,-3.392,,understaffing_risk,high,3.392,Required staffing exceeds available capacity.
2026-06-10,15:30,Customer Service,DE,15.0,6.714,6.423,-3.384,,understaffing_risk,high,3.384,Required staffing exceeds available capacity.
2026-05-05,09:15,Customer Service,DE,2.0,8.511,8.708,-3.38,,understaffing_risk,high,3.38,Required staffing exceeds available capacity.
2026-05-08,13:15,Customer Service,DE,10.0,6.904,12.349,-3.379,,understaffing_risk,high,3.379,Required staffing exceeds available capacity.
2026-05-11,12:15,Customer Service,DE,7.0,8.515,13.853,-3.374,,understaffing_risk,high,3.374,Required staffing exceeds available capacity.
2026-01-13,17:15,Customer Service,DE,14.0,6.911,5.483,-3.372,,understaffing_risk,high,3.372,Required staffing exceeds available capacity.
2026-05-07,17:00,Customer Service,DE,14.0,6.911,12.033,-3.37,,understaffing_risk,high,3.37,Required staffing exceeds available capacity.
2026-05-07,17:30,Customer Service,DE,11.0,6.911,12.452,-3.37,,understaffing_risk,high,3.37,Required staffing exceeds available capacity.
2026-06-08,19:30,Customer Service,DE,7.0,5.19,4.993,-3.37,,understaffing_risk,high,3.37,Required staffing exceeds available capacity.
2026-05-05,15:45,Customer Service,EN,2.0,2.378,8.736,1.705,,partner_forecast_deviation,high,3.368,Partner forecast deviated materially from actual offered calls.
2026-01-06,10:00,Customer Service,DE,12.0,6.908,4.866,-3.367,,understaffing_risk,high,3.367,Required staffing exceeds available capacity.
2026-02-02,17:15,Customer Service,IT,2.0,4.363,8.733,0.899,billing_cycle,partner_forecast_deviation,high,3.3665,Partner forecast deviated materially from actual offered calls.
2026-03-04,16:30,Customer Service,DE,8.0,8.134,34.926,-2.136,,partner_forecast_deviation,high,3.3658,Partner forecast deviated materially from actual offered calls.
2026-03-14,12:00,Customer Service,DE,3.0,5.307,6.649,-3.365,,understaffing_risk,high,3.365,Required staffing exceeds available capacity.
2026-01-05,15:30,Customer Service,DE,6.0,6.882,5.351,-3.364,,understaffing_risk,high,3.364,Required staffing exceeds available capacity.
2026-05-04,11:00,Customer Service,DE,8.0,9.981,34.899,-3.302,,partner_forecast_deviation,high,3.3624,Partner forecast deviated materially from actual offered calls.
2026-05-11,10:45,Customer Service,FR,4.0,5.856,17.443,-1.853,,partner_forecast_deviation,high,3.3608,Partner forecast deviated materially from actual offered calls.
2026-03-14,18:00,Customer Service,DE,3.0,4.692,13.075,-1.981,,partner_forecast_deviation,high,3.3583,Partner forecast deviated materially from actual offered calls.
2026-05-05,09:15,Customer Service,DE,2.0,8.511,8.708,-3.38,,partner_forecast_deviation,high,3.354,Partner forecast deviated materially from actual offered calls.
2026-06-08,13:00,Customer Service,DE,13.0,5.161,4.878,-3.351,,understaffing_risk,high,3.351,Required staffing exceeds available capacity.
2026-05-08,19:15,Customer Service,DE,4.0,5.284,12.0,-3.35,,understaffing_risk,high,3.35,Required staffing exceeds available capacity.
2026-05-14,18:45,Customer Service,DE,4.0,6.851,7.844,-3.348,,understaffing_risk,high,3.348,Required staffing exceeds available capacity.
2026-05-07,12:45,Sales,DE,2.0,3.808,8.695,0.946,,partner_forecast_deviation,high,3.3475,Partner forecast deviated materially from actual offered calls.
2026-04-14,08:30,Customer Service,DE,8.0,5.278,1.287,-3.346,,understaffing_risk,high,3.346,Required staffing exceeds available capacity.
2026-02-05,13:15,Customer Service,DE,2.0,7.571,8.691,-2.801,,partner_forecast_deviation,high,3.3455,Partner forecast deviated materially from actual offered calls.
2026-06-01,17:30,Customer Service,DE,10.0,4.917,4.043,-3.343,billing_cycle,understaffing_risk,high,3.343,Required staffing exceeds available capacity.
2026-02-03,08:15,Customer Service,DE,9.0,5.286,5.171,-3.342,,understaffing_risk,high,3.342,Required staffing exceeds available capacity.
2026-06-08,18:45,Customer Service,DE,6.0,5.114,0.799,-3.342,,understaffing_risk,high,3.342,Required staffing exceeds available capacity.
2026-04-01,15:00,Customer Service,DE,8.0,5.13,1.247,-3.34,billing_cycle,understaffing_risk,high,3.34,Required staffing exceeds available capacity.
2026-06-01,16:45,Customer Service,DE,13.0,7.961,2.759,-3.34,billing_cycle,understaffing_risk,high,3.34,Required staffing exceeds available capacity.
2026-03-10,10:15,Customer Service,DE,13.0,10.057,13.062,-3.334,,understaffing_risk,high,3.334,Required staffing exceeds available capacity.
2026-06-03,12:00,Customer Service,DE,11.0,4.947,0.0,-3.333,holiday_rebound,understaffing_risk,high,3.333,Required staffing exceeds available capacity.
2026-05-14,18:15,Customer Service,DE,3.0,7.081,12.984,-3.499,,partner_forecast_deviation,high,3.328,Partner forecast deviated materially from actual offered calls.
2026-05-01,13:15,Customer Service,DE,2.0,8.017,11.245,-3.326,billing_cycle,understaffing_risk,high,3.326,Required staffing exceeds available capacity.
2026-03-05,09:00,Customer Service,DE,1.0,6.81,12.041,-3.324,,understaffing_risk,high,3.324,Required staffing exceeds available capacity.
2026-03-12,09:00,Sales,DE,3.0,4.899,12.971,-1.619,,partner_forecast_deviation,high,3.3237,Partner forecast deviated materially from actual offered calls.
2026-02-04,09:45,Customer Service,DE,7.0,6.838,6.653,-3.323,,understaffing_risk,high,3.323,Required staffing exceeds available capacity.
2026-03-05,13:45,Customer Service,DE,5.0,6.797,19.914,-3.323,,understaffing_risk,high,3.323,Required staffing exceeds available capacity.
2026-03-04,15:15,Customer Service,IT,2.0,3.845,8.638,-0.792,,partner_forecast_deviation,high,3.319,Partner forecast deviated materially from actual offered calls.
2026-02-10,09:45,Customer Service,DE,6.0,8.432,28.655,-3.318,,understaffing_risk,high,3.318,Required staffing exceeds available capacity.
2026-04-01,08:00,Customer Service,DE,3.0,5.09,1.324,-3.317,billing_cycle,understaffing_risk,high,3.317,Required staffing exceeds available capacity.
2026-05-04,13:00,Customer Service,DE,2.0,8.361,8.632,-2.226,,partner_forecast_deviation,high,3.316,Partner forecast deviated materially from actual offered calls.
2026-05-05,08:15,Customer Service,DE,6.0,8.401,9.009,-3.315,,understaffing_risk,high,3.315,Required staffing exceeds available capacity.
2026-05-05,09:00,Customer Service,DE,8.0,8.401,9.079,-3.315,,understaffing_risk,high,3.315,Required staffing exceeds available capacity.
2026-04-01,08:30,Customer Service,DE,11.0,5.09,1.323,-3.314,billing_cycle,understaffing_risk,high,3.314,Required staffing exceeds available capacity.
2026-03-12,16:45,Sales,DE,2.0,4.765,8.627,0.436,,partner_forecast_deviation,high,3.3135,Partner forecast deviated materially from actual offered calls.
2026-05-01,15:00,Customer Service,DE,8.0,6.536,10.414,-3.312,billing_cycle,understaffing_risk,high,3.312,Required staffing exceeds available capacity.
2026-05-14,15:30,Customer Service,DE,7.0,8.342,28.732,-3.312,,understaffing_risk,high,3.312,Required staffing exceeds available capacity.
2026-05-13,09:45,Customer Service,DE,13.0,8.378,16.967,-3.306,,understaffing_risk,high,3.306,Required staffing exceeds available capacity.
2026-06-05,12:00,Customer Service,DE,4.0,5.073,1.111,-3.305,,understaffing_risk,high,3.305,Required staffing exceeds available capacity.
2026-05-04,08:45,Customer Service,DE,10.0,9.714,43.043,-4.12,,partner_forecast_deviation,high,3.3043,Partner forecast deviated materially from actual offered calls.
2026-05-04,11:00,Customer Service,DE,8.0,9.981,34.899,-3.302,,understaffing_risk,high,3.302,Required staffing exceeds available capacity.
2026-06-10,09:15,Customer Service,DE,10.0,6.617,6.242,-3.302,,understaffing_risk,high,3.302,Required staffing exceeds available capacity.
2026-03-09,16:30,Customer Service,DE,9.0,9.996,22.29,-3.3,,understaffing_risk,high,3.3,Required staffing exceeds available capacity.
2026-05-13,11:30,Customer Service,IT,3.0,3.959,12.898,1.154,,partner_forecast_deviation,high,3.2993,Partner forecast deviated materially from actual offered calls.
2026-04-02,08:15,Customer Service,DE,5.0,5.223,1.042,-3.299,,understaffing_risk,high,3.299,Required staffing exceeds available capacity.
2026-05-14,17:00,Sales,DE,3.0,4.601,12.887,-1.47,,partner_forecast_deviation,high,3.2957,Partner forecast deviated materially from actual offered calls.
2026-03-09,15:15,Customer Service,DE,11.0,8.386,8.162,-3.295,,understaffing_risk,high,3.295,Required staffing exceeds available capacity.
2026-06-03,19:00,Customer Service,DE,6.0,4.889,0.0,-3.294,holiday_rebound,understaffing_risk,high,3.294,Required staffing exceeds available capacity.
2026-02-06,09:15,Customer Service,DE,4.0,6.765,24.163,-3.292,,understaffing_risk,high,3.292,Required staffing exceeds available capacity.
2026-05-05,14:45,Customer Service,FR,2.0,4.28,8.584,-1.085,,partner_forecast_deviation,high,3.292,Partner forecast deviated materially from actual offered calls.
2026-06-04,19:00,Customer Service,DE,2.0,5.052,1.083,-3.292,,understaffing_risk,high,3.292,Required staffing exceeds available capacity.
2026-03-14,19:00,Customer Service,DE,2.0,5.184,6.82,-3.289,,understaffing_risk,high,3.289,Required staffing exceeds available capacity.
2026-05-04,15:30,Customer Service,DE,13.0,9.918,26.43,-3.289,,understaffing_risk,high,3.289,Required staffing exceeds available capacity.
2026-03-06,08:45,Customer Service,DE,6.0,5.174,7.368,-3.282,,understaffing_risk,high,3.282,Required staffing exceeds available capacity.
2026-03-05,15:00,Customer Service,DE,4.0,6.743,19.437,-3.281,,understaffing_risk,high,3.281,Required staffing exceeds available capacity.
2026-02-11,15:15,Customer Service,DE,5.0,8.363,8.982,-3.28,,understaffing_risk,high,3.28,Required staffing exceeds available capacity.
2026-03-09,15:15,Customer Service,IT,2.0,3.98,8.556,0.15,,partner_forecast_deviation,high,3.278,Partner forecast deviated materially from actual offered calls.
2026-01-12,18:45,Customer Service,DE,7.0,6.75,1.262,-3.275,,understaffing_risk,high,3.275,Required staffing exceeds available capacity.
2026-03-14,08:45,Customer Service,DE,3.0,4.925,12.825,-2.12,,partner_forecast_deviation,high,3.275,Partner forecast deviated materially from actual offered calls.
2026-05-04,13:45,Customer Service,DE,6.0,9.904,11.17,-3.27,,understaffing_risk,high,3.27,Required staffing exceeds available capacity.
2026-06-01,17:45,Customer Service,DE,11.0,4.912,1.601,-3.27,billing_cycle,understaffing_risk,high,3.27,Required staffing exceeds available capacity.
2026-04-08,19:45,Customer Service,DE,4.0,5.186,0.953,-3.269,,understaffing_risk,high,3.269,Required staffing exceeds available capacity.
2026-06-03,19:45,Customer Service,DE,11.0,4.863,0.0,-3.268,holiday_rebound,understaffing_risk,high,3.268,Required staffing exceeds available capacity.
2026-03-10,10:30,Customer Service,DE,11.0,9.891,17.562,-3.267,,understaffing_risk,high,3.267,Required staffing exceeds available capacity.
2026-05-05,18:15,Sales,DE,3.0,4.889,12.798,-0.619,,partner_forecast_deviation,high,3.266,Partner forecast deviated materially from actual offered calls.
2026-06-08,11:45,Customer Service,DE,4.0,8.003,2.926,-3.266,,understaffing_risk,high,3.266,Required staffing exceeds available capacity.
2026-02-10,14:15,Customer Service,DE,8.0,8.343,16.054,-3.262,,understaffing_risk,high,3.262,Required staffing exceeds available capacity.
2026-02-02,16:15,Customer Service,DE,8.0,11.814,34.095,-6.694,billing_cycle,partner_forecast_deviation,high,3.2619,Partner forecast deviated materially from actual offered calls.
2026-03-03,12:15,Customer Service,EN,2.0,3.523,8.523,1.002,holiday_rebound,partner_forecast_deviation,high,3.2615,Partner forecast deviated materially from actual offered calls.
2026-01-13,17:00,Customer Service,DE,14.0,6.727,1.247,-3.261,,understaffing_risk,high,3.261,Required staffing exceeds available capacity.
2026-03-12,15:15,Customer Service,DE,5.0,8.331,20.2,-3.258,,understaffing_risk,high,3.258,Required staffing exceeds available capacity.
2026-04-07,19:15,Customer Service,DE,5.0,4.718,1.391,-3.255,service_incident,understaffing_risk,high,3.255,Required staffing exceeds available capacity.
2026-05-05,19:15,Customer Service,DE,4.0,5.145,5.043,-3.253,,understaffing_risk,high,3.253,Required staffing exceeds available capacity.
2026-06-08,08:15,Customer Service,DE,4.0,5.01,4.45,-3.253,,understaffing_risk,high,3.253,Required staffing exceeds available capacity.
2026-03-06,09:30,Customer Service,DE,2.0,6.694,11.679,-3.25,,understaffing_risk,high,3.25,Required staffing exceeds available capacity.
2026-03-11,17:15,Customer Service,DE,3.0,7.336,12.748,-3.627,,partner_forecast_deviation,high,3.2493,Partner forecast deviated materially from actual offered calls.
2026-03-03,17:00,Customer Service,DE,15.0,9.46,9.239,-3.246,holiday_rebound,understaffing_risk,high,3.246,Required staffing exceeds available capacity.
2026-03-10,09:30,Customer Service,DE,7.0,8.318,23.605,-3.246,,understaffing_risk,high,3.246,Required staffing exceeds available capacity.
2026-06-05,10:00,Customer Service,DE,5.0,6.6,2.28,-3.242,,understaffing_risk,high,3.242,Required staffing exceeds available capacity.
2026-03-13,12:45,Customer Service,DE,5.0,6.681,17.788,-3.241,,understaffing_risk,high,3.241,Required staffing exceeds available capacity.
2026-02-13,11:15,Customer Service,DE,11.0,9.388,11.531,-3.24,holiday_rebound,understaffing_risk,high,3.24,Required staffing exceeds available capacity.
2026-01-07,08:15,Customer Service,DE,8.0,5.137,0.889,-3.239,,understaffing_risk,high,3.239,Required staffing exceeds available capacity.
2026-02-10,12:00,Customer Service,DE,6.0,5.118,4.791,-3.236,,understaffing_risk,high,3.236,Required staffing exceeds available capacity.
2026-05-12,10:45,Sales,DE,3.0,5.573,12.708,0.023,,partner_forecast_deviation,high,3.236,Partner forecast deviated materially from actual offered calls.
2026-04-07,19:30,Customer Service,DE,6.0,4.698,0.578,-3.235,service_incident,understaffing_risk,high,3.235,Required staffing exceeds available capacity.
2026-04-13,08:45,Customer Service,DE,7.0,5.126,3.142,-3.235,,understaffing_risk,high,3.235,Required staffing exceeds available capacity.
2026-05-06,17:00,Customer Service,EN,2.0,2.48,8.47,0.643,,partner_forecast_deviation,high,3.235,Partner forecast deviated materially from actual offered calls.
2026-06-04,19:45,Customer Service,DE,3.0,4.967,1.306,-3.235,,understaffing_risk,high,3.235,Required staffing exceeds available capacity.
2026-03-04,09:30,Customer Service,FR,2.0,4.294,8.468,-0.091,,partner_forecast_deviation,high,3.234,Partner forecast deviated materially from actual offered calls.
2026-02-04,11:30,Customer Service,FR,2.0,4.312,8.453,0.9,,partner_forecast_deviation,high,3.2265,Partner forecast deviated materially from actual offered calls.
2026-01-12,12:30,Customer Service,DE,4.0,6.672,1.078,-3.226,,understaffing_risk,high,3.226,Required staffing exceeds available capacity.
2026-03-14,08:30,Sales,DE,1.0,5.994,9.042,-3.219,,understaffing_risk,high,3.219,Required staffing exceeds available capacity.
2026-02-03,13:45,Customer Service,DE,4.0,8.251,16.637,-3.216,,understaffing_risk,high,3.216,Required staffing exceeds available capacity.
2026-03-05,09:45,Customer Service,DE,6.0,7.129,25.289,-3.526,,partner_forecast_deviation,high,3.2148,Partner forecast deviated materially from actual offered calls.
2026-05-06,17:15,Customer Service,EN,3.0,2.461,12.64,0.649,,partner_forecast_deviation,high,3.2133,Partner forecast deviated materially from actual offered calls.
2026-05-06,14:15,Customer Service,DE,10.0,8.238,8.665,-3.212,,understaffing_risk,high,3.212,Required staffing exceeds available capacity.
2026-05-06,09:00,Sales,DE,2.0,4.756,8.416,-1.564,,partner_forecast_deviation,high,3.208,Partner forecast deviated materially from actual offered calls.
2026-02-05,08:30,Customer Service,DE,5.0,5.051,11.76,-3.205,,understaffing_risk,high,3.205,Required staffing exceeds available capacity.
2026-02-02,18:30,Sales,DE,2.0,4.248,8.405,-1.296,,partner_forecast_deviation,high,3.2025,Partner forecast deviated materially from actual offered calls.
2026-01-13,10:30,Customer Service,DE,10.0,9.736,9.335,-3.202,,understaffing_risk,high,3.202,Required staffing exceeds available capacity.
2026-05-14,09:45,Customer Service,FR,2.0,4.273,8.403,-2.081,,partner_forecast_deviation,high,3.2015,Partner forecast deviated materially from actual offered calls.
2026-02-06,15:45,Customer Service,DE,7.0,6.63,6.553,-3.199,,understaffing_risk,high,3.199,Required staffing exceeds available capacity.
2026-06-12,08:15,Customer Service,DE,6.0,4.92,0.844,-3.198,,understaffing_risk,high,3.198,Required staffing exceeds available capacity.
2026-05-08,12:15,Customer Service,DE,9.0,6.62,8.207,-3.196,,understaffing_risk,high,3.196,Required staffing exceeds available capacity.
2026-05-06,17:15,Customer Service,DE,7.0,6.631,13.244,-3.193,,understaffing_risk,high,3.193,Required staffing exceeds available capacity.
2026-02-02,10:30,Customer Service,EN,2.0,3.58,8.376,-0.009,billing_cycle,partner_forecast_deviation,high,3.188,Partner forecast deviated materially from actual offered calls.
2026-06-05,19:45,Customer Service,DE,2.0,4.895,0.907,-3.187,,understaffing_risk,high,3.187,Required staffing exceeds available capacity.
2026-02-05,14:15,Customer Service,DE,4.0,8.224,7.907,-3.185,,understaffing_risk,high,3.185,Required staffing exceeds available capacity.
2026-03-06,09:45,Customer Service,DE,4.0,6.591,18.206,-3.185,,understaffing_risk,high,3.185,Required staffing exceeds available capacity.
2026-05-04,17:45,Customer Service,EN,2.0,2.696,8.366,0.527,,partner_forecast_deviation,high,3.183,Partner forecast deviated materially from actual offered calls.
2026-02-02,19:00,Sales,DE,2.0,5.888,8.364,-3.163,,partner_forecast_deviation,high,3.182,Partner forecast deviated materially from actual offered calls.
2026-03-10,15:00,Customer Service,FR,2.0,4.196,8.361,0.961,,partner_forecast_deviation,high,3.1805,Partner forecast deviated materially from actual offered calls.
2026-01-14,19:00,Customer Service,DE,4.0,5.032,0.905,-3.179,,understaffing_risk,high,3.179,Required staffing exceeds available capacity.
2026-01-05,08:30,Customer Service,DE,11.0,5.001,2.202,-3.173,,understaffing_risk,high,3.173,Required staffing exceeds available capacity.
2026-06-01,13:15,Customer Service,DE,9.0,4.67,3.871,-3.173,billing_cycle,understaffing_risk,high,3.173,Required staffing exceeds available capacity.
2026-04-08,19:15,Customer Service,DE,2.0,5.03,1.025,-3.172,,understaffing_risk,high,3.172,Required staffing exceeds available capacity.
2026-05-13,10:45,Customer Service,DE,8.0,8.166,20.623,-3.171,,understaffing_risk,high,3.171,Required staffing exceeds available capacity.
2026-03-10,12:30,Sales,DE,3.0,4.912,12.512,0.375,,partner_forecast_deviation,high,3.1707,Partner forecast deviated materially from actual offered calls.
2026-02-02,08:15,Sales,DE,2.0,5.158,8.341,-1.771,,partner_forecast_deviation,high,3.1705,Partner forecast deviated materially from actual offered calls.
2026-03-09,16:15,Sales,DE,2.0,5.703,8.339,-2.06,,partner_forecast_deviation,high,3.1695,Partner forecast deviated materially from actual offered calls.
2026-05-06,09:00,Customer Service,IT,3.0,4.034,12.507,0.118,,partner_forecast_deviation,high,3.169,Partner forecast deviated materially from actual offered calls.
2026-06-01,12:15,Customer Service,DE,8.0,4.752,1.515,-3.164,billing_cycle,understaffing_risk,high,3.164,Required staffing exceeds available capacity.
2026-02-02,19:00,Sales,DE,2.0,5.888,8.364,-3.163,,understaffing_risk,high,3.163,Required staffing exceeds available capacity.
2026-05-01,19:00,Customer Service,DE,4.0,7.814,15.479,-3.163,billing_cycle,understaffing_risk,high,3.163,Required staffing exceeds available capacity.
2026-05-08,17:00,Customer Service,DE,7.0,6.566,27.746,-3.163,,understaffing_risk,high,3.163,Required staffing exceeds available capacity.
2026-05-11,19:00,Sales,DE,4.0,6.027,7.944,-3.161,sales_offer,understaffing_risk,high,3.161,Required staffing exceeds available capacity.
2026-02-03,13:45,Customer Service,DE,4.0,8.251,16.637,-3.216,,partner_forecast_deviation,high,3.1593,Partner forecast deviated materially from actual offered calls.
2026-02-03,14:00,Customer Service,DE,4.0,8.45,16.636,-2.34,,partner_forecast_deviation,high,3.159,Partner forecast deviated materially from actual offered calls.
2026-03-11,18:00,Customer Service,DE,7.0,6.584,6.484,-3.159,,understaffing_risk,high,3.159,Required staffing exceeds available capacity.
2026-03-03,11:15,Sales,DE,2.0,6.047,8.317,-0.248,,partner_forecast_deviation,high,3.1585,Partner forecast deviated materially from actual offered calls.
2026-03-09,16:45,Customer Service,DE,9.0,9.763,15.666,-3.158,,understaffing_risk,high,3.158,Required staffing exceeds available capacity.
2026-03-10,19:45,Customer Service,DE,3.0,4.985,6.299,-3.154,,understaffing_risk,high,3.154,Required staffing exceeds available capacity.
2026-02-05,09:15,Customer Service,DE,6.0,6.546,13.234,-3.153,,understaffing_risk,high,3.153,Required staffing exceeds available capacity.
2026-01-14,19:15,Customer Service,DE,6.0,4.991,1.063,-3.15,,understaffing_risk,high,3.15,Required staffing exceeds available capacity.
2026-04-14,13:00,Customer Service,DE,5.0,4.974,1.288,-3.148,,understaffing_risk,high,3.148,Required staffing exceeds available capacity.
2026-03-10,08:30,Sales,DE,2.0,5.513,8.294,-2.96,,partner_forecast_deviation,high,3.147,Partner forecast deviated materially from actual offered calls.
2026-03-10,08:45,Customer Service,DE,6.0,8.179,14.77,-3.147,,understaffing_risk,high,3.147,Required staffing exceeds available capacity.
2026-02-10,15:15,Customer Service,DE,6.0,8.151,7.914,-3.146,,understaffing_risk,high,3.146,Required staffing exceeds available capacity.
2026-02-05,10:30,Customer Service,DE,6.0,6.597,6.186,-3.145,,understaffing_risk,high,3.145,Required staffing exceeds available capacity.
2026-06-03,19:30,Customer Service,DE,6.0,4.667,0.0,-3.144,holiday_rebound,understaffing_risk,high,3.144,Required staffing exceeds available capacity.
2026-05-11,08:45,Customer Service,DE,5.0,9.261,20.712,-5.843,,partner_forecast_deviation,high,3.1424,Partner forecast deviated materially from actual offered calls.
2026-05-04,11:15,Customer Service,DE,13.0,9.714,19.906,-3.142,,understaffing_risk,high,3.142,Required staffing exceeds available capacity.
2026-05-05,08:45,Sales,DE,6.0,5.868,7.096,-3.141,,understaffing_risk,high,3.141,Required staffing exceeds available capacity.
2026-01-06,13:00,Customer Service,DE,6.0,4.971,2.515,-3.14,,understaffing_risk,high,3.14,Required staffing exceeds available capacity.
2026-02-13,09:00,Customer Service,DE,7.0,7.808,6.78,-3.137,holiday_rebound,understaffing_risk,high,3.137,Required staffing exceeds available capacity.
2026-05-05,14:45,Customer Service,DE,9.0,8.123,25.188,-3.136,,understaffing_risk,high,3.136,Required staffing exceeds available capacity.
2026-01-06,10:30,Customer Service,DE,9.0,6.596,4.912,-3.134,,understaffing_risk,high,3.134,Required staffing exceeds available capacity.
2026-02-06,08:45,Customer Service,DE,4.0,4.939,4.628,-3.133,,understaffing_risk,high,3.133,Required staffing exceeds available capacity.
2026-03-11,19:15,Customer Service,DE,4.0,4.961,13.893,-3.129,,understaffing_risk,high,3.129,Required staffing exceeds available capacity.
2026-05-08,12:30,Customer Service,DE,2.0,7.056,8.258,-3.473,,partner_forecast_deviation,high,3.129,Partner forecast deviated materially from actual offered calls.
2026-05-13,16:15,Customer Service,DE,8.0,8.104,8.644,-3.127,,understaffing_risk,high,3.127,Required staffing exceeds available capacity.
2026-05-06,19:00,Customer Service,DE,6.0,4.954,5.807,-3.125,,understaffing_risk,high,3.125,Required staffing exceeds available capacity.
2026-05-14,13:45,Sales,DE,2.0,5.013,8.245,0.308,,partner_forecast_deviation,high,3.1225,Partner forecast deviated materially from actual offered calls.
2026-02-11,08:15,Customer Service,DE,5.0,8.099,9.618,-3.121,,understaffing_risk,high,3.121,Required staffing exceeds available capacity.
2026-03-04,09:30,Customer Service,DE,4.0,6.52,13.502,-3.12,,understaffing_risk,high,3.12,Required staffing exceeds available capacity.
2026-03-05,16:45,Customer Service,DE,3.0,8.075,9.609,-3.118,,understaffing_risk,high,3.118,Required staffing exceeds available capacity.
2026-02-10,09:30,Customer Service,DE,13.0,8.111,13.832,-3.116,,understaffing_risk,high,3.116,Required staffing exceeds available capacity.
2026-06-12,08:00,Customer Service,DE,7.0,4.775,1.427,-3.115,,understaffing_risk,high,3.115,Required staffing exceeds available capacity.
2026-05-14,10:15,Customer Service,DE,7.0,8.046,26.136,-3.113,,understaffing_risk,high,3.113,Required staffing exceeds available capacity.
2026-01-12,17:00,Customer Service,DE,11.0,6.504,4.881,-3.112,,understaffing_risk,high,3.112,Required staffing exceeds available capacity.
2026-03-09,16:00,Sales,IT,2.0,2.568,8.222,1.977,,partner_forecast_deviation,high,3.111,Partner forecast deviated materially from actual offered calls.
2026-05-14,15:45,Customer Service,DE,7.0,8.09,11.336,-3.111,,understaffing_risk,high,3.111,Required staffing exceeds available capacity.
2026-03-05,08:15,Customer Service,FR,2.0,3.787,8.221,-1.844,,partner_forecast_deviation,high,3.1105,Partner forecast deviated materially from actual offered calls.
2026-05-04,08:00,Sales,DE,3.0,5.778,6.488,-3.11,,understaffing_risk,high,3.11,Required staffing exceeds available capacity.
2026-03-06,15:00,Customer Service,DE,5.0,6.472,11.692,-3.109,,understaffing_risk,high,3.109,Required staffing exceeds available capacity.
2026-05-05,17:00,Customer Service,DE,9.0,6.496,6.487,-3.109,,understaffing_risk,high,3.109,Required staffing exceeds available capacity.
2026-03-09,19:45,Customer Service,DE,5.0,4.916,22.308,-3.108,,understaffing_risk,high,3.108,Required staffing exceeds available capacity.
2026-04-06,19:15,Customer Service,DE,9.0,4.905,1.807,-3.108,,understaffing_risk,high,3.108,Required staffing exceeds available capacity.
2026-03-04,09:00,Customer Service,DE,5.0,6.496,13.569,-3.105,,understaffing_risk,high,3.105,Required staffing exceeds available capacity.
2026-05-11,18:30,Customer Service,DE,3.0,6.488,6.901,-3.105,,understaffing_risk,high,3.105,Required staffing exceeds available capacity.
2026-05-14,15:30,Customer Service,DE,7.0,8.342,28.732,-3.312,,partner_forecast_deviation,high,3.1046,Partner forecast deviated materially from actual offered calls.
2026-03-13,14:30,Sales,DE,2.0,4.664,8.209,0.497,,partner_forecast_deviation,high,3.1045,Partner forecast deviated materially from actual offered calls.
2026-05-07,12:45,Customer Service,DE,4.0,6.471,7.437,-3.104,,understaffing_risk,high,3.104,Required staffing exceeds available capacity.
2026-03-12,08:15,Sales,DE,2.0,5.763,7.518,-3.102,,understaffing_risk,high,3.102,Required staffing exceeds available capacity.
2026-06-09,08:30,Customer Service,DE,6.0,4.765,1.618,-3.101,,understaffing_risk,high,3.101,Required staffing exceeds available capacity.
2026-02-10,10:30,Customer Service,DE,4.0,9.624,19.232,-3.097,,understaffing_risk,high,3.097,Required staffing exceeds available capacity.
2026-05-14,10:00,Customer Service,DE,6.0,8.026,10.219,-3.094,,understaffing_risk,high,3.094,Required staffing exceeds available capacity.
2026-06-12,08:30,Customer Service,DE,5.0,4.723,0.718,-3.094,,understaffing_risk,high,3.094,Required staffing exceeds available capacity.
2026-01-13,19:15,Customer Service,DE,7.0,4.893,2.928,-3.091,,understaffing_risk,high,3.091,Required staffing exceeds available capacity.
2026-02-11,14:15,Customer Service,DE,4.0,8.048,8.988,-3.089,,understaffing_risk,high,3.089,Required staffing exceeds available capacity.
2026-03-13,17:45,Customer Service,DE,5.0,6.428,12.982,-3.088,,understaffing_risk,high,3.088,Required staffing exceeds available capacity.
2026-05-01,13:30,Customer Service,DE,4.0,8.248,16.352,-3.445,billing_cycle,partner_forecast_deviation,high,3.088,Partner forecast deviated materially from actual offered calls.
2026-03-13,12:15,Customer Service,DE,4.0,6.459,6.61,-3.087,,understaffing_risk,high,3.087,Required staffing exceeds available capacity.
2026-05-13,09:15,Customer Service,DE,7.0,8.039,18.707,-3.087,,understaffing_risk,high,3.087,Required staffing exceeds available capacity.
2026-06-03,19:15,Customer Service,DE,10.0,4.575,0.0,-3.082,holiday_rebound,understaffing_risk,high,3.082,Required staffing exceeds available capacity.
2026-05-04,15:00,Customer Service,DE,12.0,9.617,27.294,-3.081,,understaffing_risk,high,3.081,Required staffing exceeds available capacity.
2026-03-09,13:30,Customer Service,DE,8.0,9.628,10.773,-3.078,,understaffing_risk,high,3.078,Required staffing exceeds available capacity.
2026-03-10,09:30,Sales,DE,2.0,5.513,8.152,-1.96,,partner_forecast_deviation,high,3.076,Partner forecast deviated materially from actual offered calls.
